match_id,season,team1,team2,winner,nrr
2023_30,2023,PBKS,MI,PBKS,0.14861032331253554
2023_31,2023,GT,LSG,GT,0.4028925619834718
2023_32,2023,CSK,KKR,CSK,2.812251843448667
2023_33,2023,RCB,RR,RCB,0.4053333333333349
2023_34,2023,DC,SRH,DC,0.3471074380165282
2023_35,2023,GT,MI,GT,2.398809917355372
2023_36,2023,KKR,RCB,KKR,0.7967213114754106
2023_37,2023,RR,CSK,RR,1.3444414822713942
2023_38,2023,LSG,PBKS,LSG,2.531613372093023
2023_39,2023,SRH,DC,SRH,-0.00794100964265354
2023_40,2023,KKR,GT,GT,-1.086474501108647
2023_41,2023,RR,MI,MI,-0.708090225563911
2023_42,2023,CSK,PBKS,PBKS,-0.1991811023622052
2023_43,2023,RCB,LSG,RCB,0.970914859862507
2023_44,2023,DC,GT,DC,0.24193548387096797
2023_46,2023,PBKS,MI,MI,-1.1411637931034484
2023_45,2023,LSG,CSK,,0.0
2023_47,2023,KKR,SRH,KKR,0.23622047244094535
2023_48,2023,RR,GT,GT,-2.2894736842105265
2023_49,2023,MI,CSK,CSK,-0.8703564445781309
2023_50,2023,RCB,DC,DC,-2.2052038834951446
2023_51,2023,RR,SRH,SRH,-0.14400000000000013
2023_52,2023,GT,LSG,GT,2.6880000000000006
2023_53,2023,PBKS,KKR,KKR,-0.35423925667828193
2023_54,2023,RCB,MI,MI,-1.6134376438104
2023_55,2023,CSK,DC,CSK,0.9876923076923063
2023_56,2023,KKR,RR,RR,-3.6603507357387626
2023_57,2023,MI,GT,MI,1.5829268292682936
2023_58,2023,PBKS,DC,PBKS,1.255617438064144
2023_59,2023,SRH,LSG,LSG,-0.2955049385204589
2023_60,2023,CSK,KKR,KKR,-0.5625762711864395
2023_61,2023,RCB,RR,RCB,2.8280397022332506
2023_62,2023,GT,SRH,GT,1.4204999999999997
2023_63,2023,LSG,MI,LSG,0.5575384615384626
2023_64,2023,DC,PBKS,DC,0.6433548387096781
2023_65,2023,SRH,RCB,RCB,-0.2727272727272716
2023_66,2023,PBKS,RR,RR,-0.0952380952380949
2023_67,2023,CSK,DC,CSK,3.4744552279802248
2023_68,2023,LSG,KKR,LSG,-0.08503937007874107
2023_69,2023,SRH,MI,MI,-1.1487568478718924
2023_70,2023,RCB,GT,GT,-0.20253658536585206
2023_71,2023,CSK,GT,CSK,1.3226527570789859
2023_72,2023,MI,LSG,MI,2.7254901960784306
2023_73,2023,GT,MI,GT,2.0861348853132498
2023_74,2023,GT,CSK,CSK,-0.390303453086851
2024_01,2024,RCB,CSK,CSK,-0.7534883720930239
2024_02,2024,KKR,SRH,KKR,-0.282786885245903
2024_03,2024,DC,PBKS,PBKS,-0.2855631940772092
2024_04,2024,GT,MI,GT,0.2265932336742722
2024_05,2024,RR,LSG,RR,0.7471424942849882
2024_06,2024,PBKS,RCB,RCB,-0.2349268292682929
2024_07,2024,CSK,GT,CSK,3.184875
2024_08,2024,SRH,MI,SRH,1.07032967032967
2024_09,2024,RR,DC,RR,0.5090322580645168
2024_10,2024,RCB,KKR,KKR,-1.7505226480836225
2024_11,2024,LSG,PBKS,LSG,0.7979016393442624
2024_12,2024,DC,CSK,DC,1.0701336751510713
2024_13,2024,SRH,GT,GT,-0.503375120540019
2024_14,2024,MI,RR,RR,-1.6485826001955042
2024_15,2024,LSG,RCB,LSG,1.0944574551131918
2024_16,2024,KKR,DC,KKR,3.124559023066487
2024_17,2024,GT,PBKS,PBKS,-0.12706530291109353
2024_18,2024,CSK,SRH,SRH,-0.791154791154792
2024_19,2024,RCB,RR,RR,-0.8261694915254232
2024_20,2024,LSG,GT,LSG,1.6892020051483527
2024_21,2024,MI,DC,MI,0.8017537171178031
2024_22,2024,KKR,CSK,CSK,-1.339592889908256
2024_23,2024,SRH,PBKS,SRH,0.16457142857142948
2024_24,2024,RR,GT,GT,-0.06828248031496109
2024_25,2024,RCB,MI,MI,-3.25
2024_26,2024,LSG,DC,DC,-1.2173790776152975
2024_27,2024,PBKS,RR,RR,-0.419409836065574
2024_28,2024,CSK,MI,CSK,0.8879999999999999
2024_29,2024,LSG,KKR,KKR,-1.650843644544433
2024_30,2024,SRH,RCB,SRH,1.2259056732740952
2024_31,2024,KKR,RR,RR,0.033631484794277355
2024_32,2024,GT,DC,DC,-5.268506493506495
2024_33,2024,MI,PBKS,MI,0.5703307086614195
2024_34,2024,CSK,LSG,LSG,-0.12431156569630097
2024_35,2024,SRH,DC,SRH,3.1887245101959216
2024_37,2024,PBKS,GT,GT,-0.6248948696383518
2024_36,2024,KKR,RCB,KKR,-0.36796699174793623
2024_38,2024,MI,RR,RR,-0.993990384615385
2024_39,2024,CSK,LSG,LSG,-0.06237504998000709
2024_40,2024,DC,GT,DC,0.2816679779701037
2024_41,2024,RCB,SRH,RCB,1.9345116279069767
2024_42,2024,KKR,PBKS,PBKS,-1.5975256646485914
2024_43,2024,LSG,RR,RR,-1.105603448275863
2024_44,2024,DC,MI,DC,0.5636072834645667
2024_45,2024,GT,RCB,RCB,-3.1292307692307695
2024_46,2024,CSK,SRH,CSK,3.164203612479474
2024_47,2024,DC,KKR,KKR,-2.0410183875530423
2024_48,2024,MI,LSG,LSG,-0.27400468384074994
2024_49,2024,CSK,PBKS,PBKS,-0.8961507618283884
2024_50,2024,SRH,RR,SRH,0.3309659090909083
2024_51,2024,KKR,MI,KKR,0.7391186440677968
2024_52,2024,GT,RCB,RCB,-3.698695608881809
2024_54,2024,KKR,LSG,KKR,2.949650033867691
2024_53,2024,CSK,PBKS,CSK,1.290193548387097
2024_55,2024,SRH,MI,MI,-1.7430025445292614
2024_56,2024,DC,RR,DC,1.7525708157214037
2024_57,2024,LSG,SRH,SRH,-8.651219512195121
2024_58,2024,RCB,PBKS,RCB,1.0429696287963992
2024_59,2024,GT,CSK,GT,1.6041290322580668
2024_60,2024,KKR,MI,KKR,1.338680926916222
2024_62,2024,RR,CSK,CSK,-0.7426367461430576
2024_61,2024,RCB,DC,RCB,1.8346456692913389
2024_63,2024,DC,LSG,DC,0.677999999999999
2024_64,2024,RR,PBKS,PBKS,-0.4910830795998269
2024_65,2024,LSG,MI,LSG,0.7606440071556335
2024_66,2024,RCB,CSK,RCB,1.2039745031871014
2024_67,2024,PBKS,SRH,SRH,-0.3017704918032784
2024_68,2024,SRH,KKR,KKR,-4.0207373271889395
2024_69,2024,RCB,RR,RR,-0.3140928502548572
2024_70,2024,SRH,RR,SRH,1.5419100838201674
2024_71,2024,SRH,KKR,KKR,-4.4140834290088025
