batter,runs,balls,matches,dismissals,average,strike_rate,sixes,fours,highest_score
RK Bhui,7,13,1,1.0,7.0,53.84615384615385,0.0,0.0,7
RK Singh,37,34,3,2.0,18.5,108.8235294117647,2.0,1.0,30
RR Pant,494,311,16,13.0,38.0,158.84244372990352,27.0,37.0,78
RV Uthappa,284,256,11,9.0,31.555555555555557,110.9375,10.0,28.0,67
Rashid Khan,34,26,7,5.0,6.8,130.76923076923077,2.0,2.0,17
Rasikh Salam,5,4,1,0.0,5.0,125.0,0.0,0.0,5
S Dhawan,521,391,16,16.0,32.5625,133.24808184143222,11.0,64.0,97
S Dube,40,33,4,4.0,10.0,121.21212121212122,3.0,1.0,24
S Gopal,63,46,7,4.0,15.75,136.95652173913044,1.0,8.0,19
S Kaul,0,1,1,1.0,0.0,0.0,0.0,0.0,0
S Lamichhane,0,1,1,1.0,0.0,0.0,0.0,0.0,0
SA Yadav,424,327,15,14.0,30.285714285714285,129.66360856269114,10.0,45.0,71
SD Lad,15,13,1,1.0,15.0,115.38461538461537,1.0,1.0,15
SE Rutherford,73,55,7,5.0,14.6,132.72727272727275,7.0,2.0,28
SK Raina,383,321,17,16.0,23.9375,119.31464174454828,9.0,45.0,59
SM Curran,95,55,8,4.0,23.75,172.72727272727272,3.0,13.0,55
SN Khan,180,145,5,5.0,36.0,124.13793103448276,4.0,19.0,67
SN Thakur,14,7,2,1.0,14.0,200.0,1.0,1.0,12
SO Hetmyer,90,76,5,5.0,18.0,118.42105263157893,7.0,4.0,75
SP Narine,143,90,8,7.0,20.428571428571427,158.88888888888889,9.0,17.0,47
SPD Smith,319,283,10,9.0,35.44444444444444,112.72084805653711,4.0,30.0,73
SR Watson,398,321,17,18.0,22.11111111111111,123.98753894080996,20.0,42.0,96
SS Iyer,467,399,16,16.0,29.1875,117.04260651629073,14.0,42.0,67
STR Binny,70,42,5,3.0,23.333333333333332,166.66666666666669,4.0,5.0,33
SV Samson,342,238,11,10.0,34.2,143.69747899159663,13.0,28.0,102
SW Billings,0,5,1,1.0,0.0,0.0,0.0,0.0,0
Sandeep Sharma,6,4,2,0.0,6.0,150.0,0.0,1.0,5
Shakib Al Hasan,9,11,1,1.0,9.0,81.81818181818183,0.0,0.0,9
Shubman Gill,296,242,13,9.0,32.888888888888886,122.31404958677685,10.0,21.0,76
TA Boult,7,4,2,1.0,7.0,175.0,1.0,0.0,6
TG Southee,9,9,1,0.0,9.0,100.0,0.0,0.0,9
UT Yadav,25,26,5,1.0,25.0,96.15384615384616,1.0,3.0,14
V Kohli,464,332,14,14.0,33.142857142857146,139.75903614457832,13.0,46.0,100
V Shankar,244,196,14,11.0,22.181818181818183,124.48979591836735,12.0,11.0,40
VR Aaron,3,7,1,0.0,3.0,42.857142857142854,0.0,0.0,3
WP Saha,86,55,5,5.0,17.2,156.36363636363637,1.0,13.0,28
Washington Sundar,1,4,2,2.0,0.5,25.0,0.0,0.0,1
Y Prithvi Raj,0,1,1,0.0,0.0,0.0,0.0,0.0,0
YK Pathan,40,47,7,3.0,13.333333333333334,85.1063829787234,1.0,1.0,16
YS Chahal,6,16,3,2.0,3.0,37.5,0.0,0.0,4
Yuvraj Singh,98,83,4,4.0,24.5,118.07228915662651,6.0,7.0,53
