match_id,season,date,team1,team2,venue,city,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,match_number,result_type,result_margin
2022_35,2022,2022-04-23,GT,KKR,Dr DY Patil Sports Academy,Navi Mumbai,GT,bat,GT,8,0,Rashid Khan,35,runs,8
2022_37,2022,2022-04-24,LSG,MI,Wankhede Stadium,Mumbai,MI,field,LSG,36,0,KL Rahul,37,runs,36
2022_38,2022,2022-04-25,PBKS,CSK,Wankhede Stadium,Mumbai,CSK,field,PBKS,11,0,S Dhawan,38,runs,11
2022_39,2022,2022-04-26,RR,RCB,"MCA Stadium, Pune",Pune,RCB,field,RR,29,0,R Parag,39,runs,29
2022_42,2022,2022-04-29,LSG,PBKS,"MCA Stadium, Pune",Pune,PBKS,field,LSG,20,0,KH Pandya,42,runs,20
2022_46,2022,2022-05-01,LSG,DC,Wankhede Stadium,Mumbai,LSG,bat,LSG,6,0,Mohsin Khan,46,runs,6
2022_45,2022,2022-05-01,CSK,SRH,"MCA Stadium, Pune",Pune,SRH,field,CSK,13,0,RD Gaikwad,45,runs,13
2022_49,2022,2022-05-04,RCB,CSK,"MCA Stadium, Pune",Pune,CSK,field,RCB,13,0,HV Patel,49,runs,13
2022_50,2022,2022-05-05,DC,SRH,Brabourne Stadium,Mumbai,SRH,field,DC,21,0,DA Warner,50,runs,21
2022_51,2022,2022-05-06,MI,GT,Brabourne Stadium,Mumbai,GT,field,MI,5,0,TH David,51,runs,5
2022_53,2022,2022-05-07,LSG,KKR,"MCA Stadium, Pune",Pune,KKR,field,LSG,75,0,Avesh Khan,53,runs,75
2022_54,2022,2022-05-08,RCB,SRH,Wankhede Stadium,Mumbai,RCB,bat,RCB,67,0,PWH de Silva,54,runs,67
2022_55,2022,2022-05-08,CSK,DC,Dr DY Patil Sports Academy,Navi Mumbai,DC,field,CSK,91,0,DP Conway,55,runs,91
2022_56,2022,2022-05-09,KKR,MI,Dr DY Patil Sports Academy,Navi Mumbai,MI,field,KKR,52,0,JJ Bumrah,56,runs,52
2022_57,2022,2022-05-10,GT,LSG,"MCA Stadium, Pune",Pune,GT,bat,GT,62,0,Shubman Gill,57,runs,62
2022_60,2022,2022-05-13,PBKS,RCB,Brabourne Stadium,Mumbai,RCB,field,PBKS,54,0,JM Bairstow,60,runs,54
2022_61,2022,2022-05-14,KKR,SRH,"MCA Stadium, Pune",Pune,KKR,bat,KKR,54,0,AD Russell,61,runs,54
2022_63,2022,2022-05-15,RR,LSG,Brabourne Stadium,Mumbai,RR,bat,RR,24,0,TA Boult,63,runs,24
2022_64,2022,2022-05-16,DC,PBKS,Dr DY Patil Sports Academy,Navi Mumbai,PBKS,field,DC,17,0,SN Thakur,64,runs,17
2022_65,2022,2022-05-17,SRH,MI,Wankhede Stadium,Mumbai,MI,field,SRH,3,0,RA Tripathi,65,runs,3
2022_66,2022,2022-05-18,LSG,KKR,Dr DY Patil Sports Academy,Navi Mumbai,LSG,bat,LSG,2,0,Q de Kock,66,runs,2
2022_72,2022,2022-05-25,RCB,LSG,Eden Gardens,Kolkata,LSG,field,RCB,14,0,RM Patidar,72,runs,14
2023_02,2023,2023-04-01,PBKS,KKR,PCA IS Bindra Stadium,Chandigarh,KKR,field,PBKS,7,0,Arshdeep Singh,2,runs,7
2023_03,2023,2023-04-01,LSG,DC,BRSABV Ekana Stadium,Lucknow,DC,field,LSG,50,0,MA Wood,3,runs,50
2023_04,2023,2023-04-02,RR,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,RR,72,0,JC Buttler,4,runs,72
2023_06,2023,2023-04-03,CSK,LSG,MA Chidambaram Stadium,Chennai,LSG,field,CSK,12,0,MM Ali,6,runs,12
2023_08,2023,2023-04-05,PBKS,RR,Barsapara Stadium,Guwahati,RR,field,PBKS,5,0,NT Ellis,8,runs,5
2023_09,2023,2023-04-06,KKR,RCB,Eden Gardens,Kolkata,RCB,field,KKR,81,0,SN Thakur,9,runs,81
2023_12,2023,2023-04-08,RR,DC,Barsapara Stadium,Guwahati,DC,field,RR,57,0,YBK Jaiswal,12,runs,57
2023_17,2023,2023-04-12,RR,CSK,MA Chidambaram Stadium,Chennai,CSK,field,RR,3,0,R Ashwin,17,runs,3
2023_19,2023,2023-04-14,SRH,KKR,Eden Gardens,Kolkata,KKR,field,SRH,23,0,HC Brook,19,runs,23
2023_21,2023,2023-04-15,RCB,DC,M. Chinnaswamy Stadium,Bengaluru,DC,field,RCB,23,0,V Kohli,21,runs,23
2023_24,2023,2023-04-17,CSK,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,CSK,8,0,DP Conway,24,runs,8
2023_25,2023,2023-04-18,MI,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,field,MI,14,0,C Green,25,runs,14
2023_26,2023,2023-04-19,LSG,RR,Sawai Mansingh Stadium,Jaipur,RR,field,LSG,10,0,MP Stoinis,26,runs,10
2023_28,2023,2023-04-20,RCB,PBKS,PCA IS Bindra Stadium,Chandigarh,PBKS,field,RCB,24,0,Mohammed Siraj,28,runs,24
2023_30,2023,2023-04-22,PBKS,MI,Wankhede Stadium,Mumbai,MI,field,PBKS,13,0,SM Curran,30,runs,13
2023_31,2023,2023-04-22,GT,LSG,BRSABV Ekana Stadium,Lucknow,GT,bat,GT,7,0,MM Sharma,31,runs,7
2023_32,2023,2023-04-23,CSK,KKR,Eden Gardens,Kolkata,KKR,field,CSK,49,0,AM Rahane,32,runs,49
2023_33,2023,2023-04-23,RCB,RR,M. Chinnaswamy Stadium,Bengaluru,RR,field,RCB,7,0,GJ Maxwell,33,runs,7
2023_34,2023,2023-04-24,DC,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,DC,bat,DC,7,0,AR Patel,34,runs,7
2023_35,2023,2023-04-25,GT,MI,Narendra Modi Stadium,Ahmedabad,MI,field,GT,55,0,A Manohar,35,runs,55
2023_36,2023,2023-04-26,KKR,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,KKR,21,0,CV Varun,36,runs,21
2023_37,2023,2023-04-27,RR,CSK,Sawai Mansingh Stadium,Jaipur,RR,bat,RR,32,0,YBK Jaiswal,37,runs,32
2023_38,2023,2023-04-28,LSG,PBKS,PCA IS Bindra Stadium,Chandigarh,PBKS,field,LSG,56,0,MP Stoinis,38,runs,56
2023_39,2023,2023-04-29,SRH,DC,Arun Jaitley Stadium,Delhi,SRH,bat,SRH,9,0,MR Marsh,39,runs,9
2023_43,2023,2023-05-01,RCB,LSG,BRSABV Ekana Stadium,Lucknow,RCB,bat,RCB,18,0,F du Plessis,43,runs,18
2023_44,2023,2023-05-02,DC,GT,Narendra Modi Stadium,Ahmedabad,DC,bat,DC,5,0,Mohammed Shami,44,runs,5
2023_47,2023,2023-05-04,KKR,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,KKR,bat,KKR,5,0,CV Varun,47,runs,5
2023_52,2023,2023-05-07,GT,LSG,Narendra Modi Stadium,Ahmedabad,LSG,field,GT,56,0,Shubman Gill,52,runs,56
2023_55,2023,2023-05-10,CSK,DC,MA Chidambaram Stadium,Chennai,CSK,bat,CSK,27,0,RA Jadeja,55,runs,27
2023_57,2023,2023-05-12,MI,GT,Wankhede Stadium,Mumbai,GT,field,MI,27,0,SA Yadav,57,runs,27
2023_58,2023,2023-05-13,PBKS,DC,Arun Jaitley Stadium,Delhi,DC,field,PBKS,31,0,P Simran Singh,58,runs,31
2023_61,2023,2023-05-14,RCB,RR,Sawai Mansingh Stadium,Jaipur,RCB,bat,RCB,112,0,WD Parnell,61,runs,112
2023_62,2023,2023-05-15,GT,SRH,Narendra Modi Stadium,Ahmedabad,SRH,field,GT,34,0,Shubman Gill,62,runs,34
2023_63,2023,2023-05-16,LSG,MI,BRSABV Ekana Stadium,Lucknow,MI,field,LSG,5,0,MP Stoinis,63,runs,5
2023_64,2023,2023-05-17,DC,PBKS,HPCA Stadium,Dharamsala,PBKS,field,DC,15,0,RR Rossouw,64,runs,15
2023_67,2023,2023-05-20,CSK,DC,Arun Jaitley Stadium,Delhi,CSK,bat,CSK,77,0,RD Gaikwad,67,runs,77
2023_68,2023,2023-05-20,LSG,KKR,Eden Gardens,Kolkata,KKR,field,LSG,1,0,N Pooran,68,runs,1
2023_71,2023,2023-05-23,CSK,GT,MA Chidambaram Stadium,Chennai,GT,field,CSK,15,0,RD Gaikwad,71,runs,15
2023_72,2023,2023-05-24,MI,LSG,MA Chidambaram Stadium,Chennai,MI,bat,MI,81,0,Akash Madhwal,72,runs,81
2023_73,2023,2023-05-26,GT,MI,Narendra Modi Stadium,Ahmedabad,MI,field,GT,62,0,Shubman Gill,73,runs,62
2024_02,2024,2024-03-23,KKR,SRH,Eden Gardens,Kolkata,SRH,field,KKR,4,0,AD Russell,2,runs,4
2024_04,2024,2024-03-24,GT,MI,Narendra Modi Stadium,Ahmedabad,MI,field,GT,6,0,B Sai Sudharsan,4,runs,6
2024_05,2024,2024-03-24,RR,LSG,Sawai Mansingh Stadium,Jaipur,RR,bat,RR,20,0,SV Samson,5,runs,20
2024_07,2024,2024-03-26,CSK,GT,MA Chidambaram Stadium,Chennai,GT,field,CSK,63,0,S Dube,7,runs,63
2024_08,2024,2024-03-27,SRH,MI,Rajiv Gandhi Intl. Stadium,Hyderabad,MI,field,SRH,31,0,Abhishek Sharma,8,runs,31
2024_09,2024,2024-03-28,RR,DC,Sawai Mansingh Stadium,Jaipur,DC,field,RR,12,0,R Parag,9,runs,12
2024_11,2024,2024-03-30,LSG,PBKS,BRSABV Ekana Stadium,Lucknow,LSG,bat,LSG,21,0,MP Yadav,11,runs,21
2024_12,2024,2024-03-31,DC,CSK,ACA-VDCA Stadium,Visakhapatnam,DC,bat,DC,20,0,KK Ahmed,12,runs,20
2024_15,2024,2024-04-02,LSG,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,LSG,28,0,MP Yadav,15,runs,28
2024_16,2024,2024-04-03,KKR,DC,ACA-VDCA Stadium,Visakhapatnam,KKR,bat,KKR,106,0,SP Narine,16,runs,106
2024_20,2024,2024-04-07,LSG,GT,BRSABV Ekana Stadium,Lucknow,LSG,bat,LSG,33,0,Yash Thakur,20,runs,33
2024_21,2024,2024-04-07,MI,DC,Wankhede Stadium,Mumbai,DC,field,MI,29,0,R Shepherd,21,runs,29
2024_23,2024,2024-04-09,SRH,PBKS,Maharaja Yadvindra Cricket Stadium,Mohali,PBKS,field,SRH,2,0,Nithish Kumar Reddy,23,runs,2
2024_28,2024,2024-04-14,CSK,MI,Wankhede Stadium,Mumbai,MI,field,CSK,20,0,M Pathirana,28,runs,20
2024_30,2024,2024-04-15,SRH,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,SRH,25,0,TM Head,30,runs,25
2024_33,2024,2024-04-18,MI,PBKS,Maharaja Yadvindra Cricket Stadium,Mohali,PBKS,field,MI,9,0,JJ Bumrah,33,runs,9
2024_35,2024,2024-04-20,SRH,DC,Arun Jaitley Stadium,Delhi,DC,field,SRH,67,0,TM Head,35,runs,67
2024_36,2024,2024-04-21,KKR,RCB,Eden Gardens,Kolkata,RCB,field,KKR,1,0,AD Russell,36,runs,1
2024_40,2024,2024-04-24,DC,GT,Arun Jaitley Stadium,Delhi,GT,field,DC,4,0,RR Pant,40,runs,4
2024_41,2024,2024-04-25,RCB,SRH,Rajiv Gandhi Intl. Stadium,Hyderabad,RCB,bat,RCB,35,0,RM Patidar,41,runs,35
2024_44,2024,2024-04-27,DC,MI,Arun Jaitley Stadium,Delhi,MI,field,DC,10,0,J Fraser-McGurk,44,runs,10
2024_46,2024,2024-04-28,CSK,SRH,MA Chidambaram Stadium,Chennai,SRH,field,CSK,78,0,RD Gaikwad,46,runs,78
2024_50,2024,2024-05-02,SRH,RR,Rajiv Gandhi Intl. Stadium,Hyderabad,SRH,bat,SRH,1,0,B Kumar,50,runs,1
2024_51,2024,2024-05-03,KKR,MI,Wankhede Stadium,Mumbai,MI,field,KKR,24,0,VR Iyer,51,runs,24
2024_54,2024,2024-05-05,KKR,LSG,BRSABV Ekana Stadium,Lucknow,LSG,field,KKR,98,0,SP Narine,54,runs,98
2024_53,2024,2024-05-05,CSK,PBKS,HPCA Stadium,Dharamsala,PBKS,field,CSK,28,0,RA Jadeja,53,runs,28
2024_56,2024,2024-05-07,DC,RR,Arun Jaitley Stadium,Delhi,RR,field,DC,20,0,Kuldeep Yadav,56,runs,20
2024_58,2024,2024-05-09,RCB,PBKS,HPCA Stadium,Dharamsala,PBKS,field,RCB,60,0,V Kohli,58,runs,60
2024_59,2024,2024-05-10,GT,CSK,Narendra Modi Stadium,Ahmedabad,CSK,field,GT,35,0,Shubman Gill,59,runs,35
2024_60,2024,2024-05-11,KKR,MI,Eden Gardens,Kolkata,MI,field,KKR,18,0,CV Varun,60,runs,18
2024_61,2024,2024-05-12,RCB,DC,M. Chinnaswamy Stadium,Bengaluru,DC,field,RCB,47,0,C Green,61,runs,47
2024_63,2024,2024-05-14,DC,LSG,Arun Jaitley Stadium,Delhi,LSG,field,DC,19,0,I Sharma,63,runs,19
2024_65,2024,2024-05-17,LSG,MI,Wankhede Stadium,Mumbai,MI,field,LSG,18,0,N Pooran,65,runs,18
2024_66,2024,2024-05-18,RCB,CSK,M. Chinnaswamy Stadium,Bengaluru,CSK,field,RCB,27,0,F du Plessis,66,runs,27
2024_70,2024,2024-05-24,SRH,RR,MA Chidambaram Stadium,Chennai,RR,field,SRH,36,0,Shahbaz Ahmed,70,runs,36
