match_id,season,date,team1,team2,venue,city,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,match_number
2019_20,2019,2019-04-07,RCB,DC,M. Chinnaswamy Stadium,Bengaluru,DC,field,DC,0,4,K Rabada,20
2019_21,2019,2019-04-07,RR,KKR,Sawai Mansingh Stadium,Jaipur,KKR,field,KKR,0,8,HF Gurney,21
2019_22,2019,2019-04-08,SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PBKS,field,PBKS,0,6,KL Rahul,22
2019_23,2019,2019-04-09,KKR,CSK,MA Chidambaram Stadium,Chennai,CSK,field,CSK,0,7,DL Chahar,23
2019_24,2019,2019-04-10,PBKS,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,3,KA Pollard,24
2019_25,2019,2019-04-11,RR,CSK,Sawai Mansingh Stadium,Jaipur,CSK,field,CSK,0,4,MS Dhoni,25
2019_26,2019,2019-04-12,KKR,DC,Eden Gardens,Kolkata,DC,field,DC,0,7,S Dhawan,26
2019_27,2019,2019-04-13,PBKS,RCB,Punjab Cricket Association IS Bindra Stadium,Chandigarh,RCB,field,RCB,0,8,AB de Villiers,27
2019_28,2019,2019-04-13,MI,RR,Wankhede Stadium,Mumbai,RR,field,RR,0,4,JC Buttler,28
2019_30,2019,2019-04-14,DC,SRH,Rajiv Gandhi International Stadium,Hyderabad,SRH,field,DC,39,0,KMA Paul,30
2019_29,2019,2019-04-14,KKR,CSK,Eden Gardens,Kolkata,CSK,field,CSK,0,5,Imran Tahir,29
2019_31,2019,2019-04-15,RCB,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,5,SL Malinga,31
2019_32,2019,2019-04-16,PBKS,RR,Punjab Cricket Association IS Bindra Stadium,Chandigarh,RR,field,PBKS,12,0,R Ashwin,32
2019_33,2019,2019-04-17,CSK,SRH,Rajiv Gandhi International Stadium,Hyderabad,CSK,bat,SRH,0,6,DA Warner,33
2019_34,2019,2019-04-18,MI,DC,Arun Jaitley Stadium,Delhi,MI,bat,MI,40,0,HH Pandya,34
2019_35,2019,2019-04-19,RCB,KKR,Eden Gardens,Kolkata,KKR,field,RCB,10,0,V Kohli,35
2019_36,2019,2019-04-20,PBKS,DC,Arun Jaitley Stadium,Delhi,DC,field,DC,0,5,SS Iyer,36
2019_37,2019,2019-04-20,MI,RR,Sawai Mansingh Stadium,Jaipur,RR,field,RR,0,5,SPD Smith,37
2019_38,2019,2019-04-21,RCB,CSK,M. Chinnaswamy Stadium,Bengaluru,CSK,field,RCB,1,0,PA Patel,38
2019_39,2019,2019-04-21,KKR,SRH,Rajiv Gandhi International Stadium,Hyderabad,SRH,field,SRH,0,9,KK Ahmed,39
2019_40,2019,2019-04-22,RR,DC,Sawai Mansingh Stadium,Jaipur,DC,field,DC,0,6,RR Pant,40
2019_41,2019,2019-04-23,SRH,CSK,MA Chidambaram Stadium,Chennai,CSK,field,CSK,0,6,SR Watson,41
2019_42,2019,2019-04-24,RCB,PBKS,M. Chinnaswamy Stadium,Bengaluru,PBKS,field,RCB,17,0,AB de Villiers,42
2019_43,2019,2019-04-25,KKR,RR,Eden Gardens,Kolkata,RR,field,RR,0,3,VR Aaron,43
2019_44,2019,2019-04-26,MI,CSK,MA Chidambaram Stadium,Chennai,CSK,field,MI,46,0,RG Sharma,44
2019_45,2019,2019-04-27,SRH,RR,Sawai Mansingh Stadium,Jaipur,RR,field,RR,0,7,JD Unadkat,45
2019_46,2019,2019-04-28,KKR,MI,Eden Gardens,Kolkata,MI,field,KKR,34,0,AD Russell,46
2019_47,2019,2019-04-28,DC,RCB,Arun Jaitley Stadium,Delhi,DC,bat,DC,16,0,S Dhawan,47
2019_48,2019,2019-04-29,SRH,PBKS,Rajiv Gandhi International Stadium,Hyderabad,PBKS,field,SRH,45,0,DA Warner,48
2019_49,2019,2019-04-30,RCB,RR,M. Chinnaswamy Stadium,Bengaluru,RR,field,,0,0,,49
2019_50,2019,2019-05-01,CSK,DC,MA Chidambaram Stadium,Chennai,DC,field,CSK,80,0,MS Dhoni,50
2019_51,2019,2019-05-02,MI,SRH,Wankhede Stadium,Mumbai,MI,bat,,0,0,JJ Bumrah,51
2019_52,2019,2019-05-03,PBKS,KKR,Punjab Cricket Association IS Bindra Stadium,Chandigarh,KKR,field,KKR,0,7,Shubman Gill,52
2019_53,2019,2019-05-04,SRH,RCB,M. Chinnaswamy Stadium,Bengaluru,RCB,field,RCB,0,4,SO Hetmyer,53
2019_54,2019,2019-05-04,RR,DC,Arun Jaitley Stadium,Delhi,RR,bat,DC,0,5,A Mishra,54
2019_55,2019,2019-05-05,KKR,MI,Wankhede Stadium,Mumbai,MI,field,MI,0,9,HH Pandya,55
2019_56,2019,2019-05-05,CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PBKS,field,PBKS,0,6,KL Rahul,56
2019_57,2019,2019-05-07,CSK,MI,MA Chidambaram Stadium,Chennai,CSK,bat,MI,0,6,SA Yadav,57
2019_58,2019,2019-05-08,SRH,DC,ACA-VDCA Stadium,Visakhapatnam,DC,field,DC,0,2,RR Pant,58
2019_59,2019,2019-05-10,DC,CSK,ACA-VDCA Stadium,Visakhapatnam,CSK,field,CSK,0,6,F du Plessis,59
2019_60,2019,2019-05-12,MI,CSK,Rajiv Gandhi International Stadium,Hyderabad,MI,bat,MI,1,0,JJ Bumrah,60
2020_01,2020,2020-09-19,MI,CSK,Sheikh Zayed Stadium,Abu Dhabi,CSK,field,CSK,0,5,AT Rayudu,1
2020_02,2020,2020-09-20,DC,PBKS,Dubai Stadium,,PBKS,field,,0,0,MP Stoinis,2
2020_03,2020,2020-09-21,RCB,SRH,Dubai Stadium,,SRH,field,RCB,10,0,YS Chahal,3
2020_04,2020,2020-09-22,RR,CSK,Sharjah Stadium,,CSK,field,RR,16,0,SV Samson,4
2020_05,2020,2020-09-23,MI,KKR,Sheikh Zayed Stadium,Abu Dhabi,KKR,field,MI,49,0,RG Sharma,5
2020_06,2020,2020-09-24,PBKS,RCB,Dubai Stadium,,RCB,field,PBKS,97,0,KL Rahul,6
2020_07,2020,2020-09-25,DC,CSK,Dubai Stadium,,CSK,field,DC,44,0,PP Shaw,7
2020_08,2020,2020-09-26,SRH,KKR,Sheikh Zayed Stadium,Abu Dhabi,SRH,bat,KKR,0,7,Shubman Gill,8
2020_09,2020,2020-09-27,PBKS,RR,Sharjah Stadium,,RR,field,RR,0,4,SV Samson,9
2020_10,2020,2020-09-28,RCB,MI,Dubai Stadium,,MI,field,,0,0,AB de Villiers,10
2020_11,2020,2020-09-29,SRH,DC,Sheikh Zayed Stadium,Abu Dhabi,DC,field,SRH,15,0,Rashid Khan,11
2020_12,2020,2020-09-30,KKR,RR,Dubai Stadium,,RR,field,KKR,37,0,Shivam Mavi,12
2020_13,2020,2020-10-01,MI,PBKS,Sheikh Zayed Stadium,Abu Dhabi,PBKS,field,MI,48,0,KA Pollard,13
2020_14,2020,2020-10-02,SRH,CSK,Dubai Stadium,,SRH,bat,SRH,7,0,PK Garg,14
2020_16,2020,2020-10-03,RR,RCB,Sheikh Zayed Stadium,Abu Dhabi,RR,bat,RCB,0,8,YS Chahal,16
2020_15,2020,2020-10-03,DC,KKR,Sharjah Stadium,,KKR,field,DC,18,0,SS Iyer,15
2020_17,2020,2020-10-04,MI,SRH,Sharjah Stadium,,MI,bat,MI,34,0,TA Boult,17
2020_18,2020,2020-10-04,PBKS,CSK,Dubai Stadium,,PBKS,bat,CSK,0,10,SR Watson,18
2020_19,2020,2020-10-05,DC,RCB,Dubai Stadium,,RCB,field,DC,59,0,AR Patel,19
2020_20,2020,2020-10-06,MI,RR,Sheikh Zayed Stadium,Abu Dhabi,MI,bat,MI,57,0,SA Yadav,20
2020_21,2020,2020-10-07,KKR,CSK,Sheikh Zayed Stadium,Abu Dhabi,KKR,bat,KKR,10,0,RA Tripathi,21
2020_22,2020,2020-10-08,SRH,PBKS,Dubai Stadium,,SRH,bat,SRH,69,0,JM Bairstow,22
2020_23,2020,2020-10-09,DC,RR,Sharjah Stadium,,RR,field,DC,46,0,R Ashwin,23
2020_24,2020,2020-10-10,KKR,PBKS,Sheikh Zayed Stadium,Abu Dhabi,KKR,bat,KKR,2,0,KD Karthik,24
2020_25,2020,2020-10-10,RCB,CSK,Dubai Stadium,,RCB,bat,RCB,37,0,V Kohli,25
2020_26,2020,2020-10-11,SRH,RR,Dubai Stadium,,SRH,bat,RR,0,5,R Tewatia,26
2020_27,2020,2020-10-11,DC,MI,Sheikh Zayed Stadium,Abu Dhabi,DC,bat,MI,0,5,Q de Kock,27
2020_28,2020,2020-10-12,RCB,KKR,Sharjah Stadium,,RCB,bat,RCB,82,0,AB de Villiers,28
2020_29,2020,2020-10-13,CSK,SRH,Dubai Stadium,,CSK,bat,CSK,20,0,RA Jadeja,29
2020_30,2020,2020-10-14,DC,RR,Dubai Stadium,,DC,bat,DC,13,0,A Nortje,30
2020_31,2020,2020-10-15,RCB,PBKS,Sharjah Stadium,,RCB,bat,PBKS,0,8,KL Rahul,31
2020_32,2020,2020-10-16,KKR,MI,Sheikh Zayed Stadium,Abu Dhabi,KKR,bat,MI,0,8,Q de Kock,32
2020_33,2020,2020-10-17,RR,RCB,Dubai Stadium,,RR,bat,RCB,0,7,AB de Villiers,33
2020_34,2020,2020-10-17,CSK,DC,Sharjah Stadium,,CSK,bat,DC,0,5,S Dhawan,34
2020_35,2020,2020-10-18,MI,PBKS,Dubai Stadium,,MI,bat,,0,0,KL Rahul,35
2020_36,2020,2020-10-18,KKR,SRH,Sheikh Zayed Stadium,Abu Dhabi,SRH,field,,0,0,LH Ferguson,36
2020_37,2020,2020-10-19,CSK,RR,Sheikh Zayed Stadium,Abu Dhabi,CSK,bat,RR,0,7,JC Buttler,37
2020_38,2020,2020-10-20,DC,PBKS,Dubai Stadium,,DC,bat,PBKS,0,5,S Dhawan,38
2020_39,2020,2020-10-21,KKR,RCB,Sheikh Zayed Stadium,Abu Dhabi,KKR,bat,RCB,0,8,Mohammed Siraj,39
2020_40,2020,2020-10-22,RR,SRH,Dubai Stadium,,SRH,field,SRH,0,8,MK Pandey,40
2020_41,2020,2020-10-23,CSK,MI,Sharjah Stadium,,MI,field,MI,0,10,TA Boult,41
2020_42,2020,2020-10-24,KKR,DC,Sheikh Zayed Stadium,Abu Dhabi,DC,field,KKR,59,0,CV Varun,42
2020_43,2020,2020-10-24,PBKS,SRH,Dubai Stadium,,SRH,field,PBKS,12,0,CJ Jordan,43
2020_45,2020,2020-10-25,MI,RR,Sheikh Zayed Stadium,Abu Dhabi,MI,bat,RR,0,8,BA Stokes,45
2020_44,2020,2020-10-25,RCB,CSK,Dubai Stadium,,RCB,bat,CSK,0,8,RD Gaikwad,44
